evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
de2021_2021-08-31_yougov_w,2021-08-31,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (YouGov, 2021-08-31)",DE,2021,1,Olaf Scholz,SPD,1,5.0,1,0.562,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (YouGov, 2021-08-31)"
de2021_2021-08-31_yougov_l,2021-08-31,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (YouGov, 2021-08-31)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.0,0,0.438,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (YouGov, 2021-08-31)"
de2021_2021-08-31_kantar_w,2021-08-31,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Kantar, 2021-08-31)",DE,2021,1,Olaf Scholz,SPD,1,4.0,1,0.55,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Kantar, 2021-08-31)"
de2021_2021-08-31_kantar_l,2021-08-31,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Kantar, 2021-08-31)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-4.0,0,0.45,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Kantar, 2021-08-31)"
de2021_2021-08-30_insa_w,2021-08-30,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-08-30)",DE,2021,1,Olaf Scholz,SPD,1,5.0,1,0.562,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-08-30)"
de2021_2021-08-30_insa_l,2021-08-30,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-08-30)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-5.0,0,0.438,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-08-30)"
de2021_2021-08-30_forsa_w,2021-08-30,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forsa, 2021-08-30)",DE,2021,1,Olaf Scholz,SPD,1,2.0,1,0.525,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Forsa, 2021-08-30)"
de2021_2021-08-30_forsa_l,2021-08-30,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forsa, 2021-08-30)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-2.0,0,0.475,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Forsa, 2021-08-30)"
de2021_2021-08-29_ipsos_w,2021-08-29,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Ipsos, 2021-08-29)",DE,2021,1,Olaf Scholz,SPD,1,4.0,1,0.55,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (Ipsos, 2021-08-29)"
de2021_2021-08-29_ipsos_l,2021-08-29,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Ipsos, 2021-08-29)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-4.0,0,0.45,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (Ipsos, 2021-08-29)"
de2021_2021-08-27_insa_w,2021-08-27,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-08-27)",DE,2021,1,Olaf Scholz,SPD,1,3.0,1,0.537,"Olaf Scholz (SPD) vs Armin Laschet (CDU/CSU) in 2021 German federal election (INSA, 2021-08-27)"
de2021_2021-08-27_insa_l,2021-08-27,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-08-27)",DE,2021,1,Olaf Scholz,CDU/CSU,1,-3.0,0,0.463,"Armin Laschet (CDU/CSU) vs Olaf Scholz (SPD) in 2021 German federal election (INSA, 2021-08-27)"
