evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
usgov2022_2022-10-13_GA_81191_163838_rep,2022-10-13,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Wick, 2022-10-13)",GA,2022,1,Brian Kemp,REP,1,9.1,1,0.614,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Wick, 2022-10-13)"
usgov2022_2022-10-13_AZ_81192_163840_dem,2022-10-13,"Katie Hobbs (DEM) vs Kari Lake for Arizona governor 2022 (Wick, 2022-10-13)",AZ,2022,1,Katie Hobbs,DEM,0,0.1,1,0.501,"Katie Hobbs (DEM) vs Kari Lake for Arizona governor 2022 (Wick, 2022-10-13)"
usgov2022_2022-10-13_AZ_81192_163840_rep,2022-10-13,"Kari Lake (REP) vs Katie Hobbs for Arizona governor 2022 (Wick, 2022-10-13)",AZ,2022,1,Katie Hobbs,REP,1,-0.1,0,0.499,"Kari Lake (REP) vs Katie Hobbs for Arizona governor 2022 (Wick, 2022-10-13)"
usgov2022_2022-10-12_MI_81059_163294_dem,2022-10-12,"Gretchen Whitmer (DEM) vs Tudor M. Dixon for Michigan governor 2022 (InsiderAdvantage, 2022-10-12)",MI,2022,1,Gretchen Whitmer,DEM,1,0.5,1,0.506,"Gretchen Whitmer (DEM) vs Tudor M. Dixon for Michigan governor 2022 (InsiderAdvantage, 2022-10-12)"
usgov2022_2022-10-12_MI_81059_163294_rep,2022-10-12,"Tudor M. Dixon (REP) vs Gretchen Whitmer for Michigan governor 2022 (InsiderAdvantage, 2022-10-12)",MI,2022,1,Gretchen Whitmer,REP,0,-0.5,0,0.494,"Tudor M. Dixon (REP) vs Gretchen Whitmer for Michigan governor 2022 (InsiderAdvantage, 2022-10-12)"
usgov2022_2022-10-12_MI_81038_163250_dem,2022-10-12,"Gretchen Whitmer (DEM) vs Tudor M. Dixon for Michigan governor 2022 (EPIC/MRA, 2022-10-12)",MI,2022,1,Gretchen Whitmer,DEM,1,11.0,1,0.637,"Gretchen Whitmer (DEM) vs Tudor M. Dixon for Michigan governor 2022 (EPIC/MRA, 2022-10-12)"
usgov2022_2022-10-12_MI_81038_163250_rep,2022-10-12,"Tudor M. Dixon (REP) vs Gretchen Whitmer for Michigan governor 2022 (EPIC/MRA, 2022-10-12)",MI,2022,1,Gretchen Whitmer,REP,0,-11.0,0,0.362,"Tudor M. Dixon (REP) vs Gretchen Whitmer for Michigan governor 2022 (EPIC/MRA, 2022-10-12)"
usgov2022_2022-10-12_PA_81115_163535_dem,2022-10-12,"Josh Shapiro (DEM) vs Douglas V. Mastriano for Pennsylvania governor 2022 (Fabrizio/Impact, 2022-10-12)",PA,2022,1,Josh Shapiro,DEM,1,11.0,1,0.637,"Josh Shapiro (DEM) vs Douglas V. Mastriano for Pennsylvania governor 2022 (Fabrizio/Impact, 2022-10-12)"
usgov2022_2022-10-12_PA_81115_163535_rep,2022-10-12,"Douglas V. Mastriano (REP) vs Josh Shapiro for Pennsylvania governor 2022 (Fabrizio/Impact, 2022-10-12)",PA,2022,1,Josh Shapiro,REP,0,-11.0,0,0.362,"Douglas V. Mastriano (REP) vs Josh Shapiro for Pennsylvania governor 2022 (Fabrizio/Impact, 2022-10-12)"
usgov2022_2022-10-11_AZ_81050_163275_dem,2022-10-11,"Katie Hobbs (DEM) vs Kari Lake for Arizona governor 2022 (InsiderAdvantage, 2022-10-11)",AZ,2022,1,Katie Hobbs,DEM,0,-3.7,1,0.454,"Katie Hobbs (DEM) vs Kari Lake for Arizona governor 2022 (InsiderAdvantage, 2022-10-11)"
usgov2022_2022-10-11_AZ_81050_163275_rep,2022-10-11,"Kari Lake (REP) vs Katie Hobbs for Arizona governor 2022 (InsiderAdvantage, 2022-10-11)",AZ,2022,1,Katie Hobbs,REP,1,3.7,0,0.546,"Kari Lake (REP) vs Katie Hobbs for Arizona governor 2022 (InsiderAdvantage, 2022-10-11)"
usgov2022_2022-10-11_GA_81013_163130_dem,2022-10-11,"Stacey Abrams (DEM) vs Brian Kemp for Georgia governor 2022 (Trafalgar Group, 2022-10-11)",GA,2022,1,Brian Kemp,DEM,0,-8.9,0,0.389,"Stacey Abrams (DEM) vs Brian Kemp for Georgia governor 2022 (Trafalgar Group, 2022-10-11)"
usgov2022_2022-10-11_GA_81013_163130_rep,2022-10-11,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Trafalgar Group, 2022-10-11)",GA,2022,1,Brian Kemp,REP,1,8.9,1,0.611,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Trafalgar Group, 2022-10-11)"
usgov2022_2022-10-11_GA_81051_163279_dem,2022-10-11,"Stacey Abrams (DEM) vs Brian Kemp for Georgia governor 2022 (Civiqs, 2022-10-11)",GA,2022,1,Brian Kemp,DEM,0,-5.0,0,0.438,"Stacey Abrams (DEM) vs Brian Kemp for Georgia governor 2022 (Civiqs, 2022-10-11)"
usgov2022_2022-10-11_GA_81051_163279_rep,2022-10-11,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Civiqs, 2022-10-11)",GA,2022,1,Brian Kemp,REP,1,5.0,1,0.562,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Civiqs, 2022-10-11)"
usgov2022_2022-10-11_PA_81061_163297_dem,2022-10-11,"Josh Shapiro (DEM) vs Douglas V. Mastriano for Pennsylvania governor 2022 (Trafalgar Group, 2022-10-11)",PA,2022,1,Josh Shapiro,DEM,1,9.3,1,0.616,"Josh Shapiro (DEM) vs Douglas V. Mastriano for Pennsylvania governor 2022 (Trafalgar Group, 2022-10-11)"
usgov2022_2022-10-11_PA_81061_163297_rep,2022-10-11,"Douglas V. Mastriano (REP) vs Josh Shapiro for Pennsylvania governor 2022 (Trafalgar Group, 2022-10-11)",PA,2022,1,Josh Shapiro,REP,0,-9.3,0,0.384,"Douglas V. Mastriano (REP) vs Josh Shapiro for Pennsylvania governor 2022 (Trafalgar Group, 2022-10-11)"
usgov2022_2022-10-10_GA_81029_163227_dem,2022-10-10,"Stacey Abrams (DEM) vs Brian Kemp for Georgia governor 2022 (Quinnipiac, 2022-10-10)",GA,2022,1,Brian Kemp,DEM,0,-1.0,0,0.487,"Stacey Abrams (DEM) vs Brian Kemp for Georgia governor 2022 (Quinnipiac, 2022-10-10)"
usgov2022_2022-10-10_GA_81029_163227_rep,2022-10-10,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Quinnipiac, 2022-10-10)",GA,2022,1,Brian Kemp,REP,1,1.0,1,0.512,"Brian Kemp (REP) vs Stacey Abrams for Georgia governor 2022 (Quinnipiac, 2022-10-10)"
usgov2022_2022-10-09_OR_81037_163249_dem,2022-10-09,"Tina Kotek (DEM) vs Christine Drazan for Oregon governor 2022 (Clout Research, 2022-10-09)",OR,2022,1,Tina Kotek,DEM,1,-5.4,1,0.432,"Tina Kotek (DEM) vs Christine Drazan for Oregon governor 2022 (Clout Research, 2022-10-09)"
usgov2022_2022-10-09_OR_81037_163249_rep,2022-10-09,"Christine Drazan (REP) vs Tina Kotek for Oregon governor 2022 (Clout Research, 2022-10-09)",OR,2022,1,Tina Kotek,REP,0,5.4,0,0.568,"Christine Drazan (REP) vs Tina Kotek for Oregon governor 2022 (Clout Research, 2022-10-09)"
usgov2022_2022-10-09_WI_81032_163237_dem,2022-10-09,"Tony Evers (DEM) vs Tim Michels for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)",WI,2022,1,Tony Evers,DEM,1,1.0,1,0.512,"Tony Evers (DEM) vs Tim Michels for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)"
usgov2022_2022-10-09_WI_81032_163237_rep,2022-10-09,"Tim Michels (REP) vs Tony Evers for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)",WI,2022,1,Tony Evers,REP,0,-1.0,0,0.487,"Tim Michels (REP) vs Tony Evers for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)"
usgov2022_2022-10-09_WI_81032_163238_dem,2022-10-09,"Tony Evers (DEM) vs Tim Michels for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)",WI,2022,1,Tony Evers,DEM,1,5.0,1,0.562,"Tony Evers (DEM) vs Tim Michels for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)"
usgov2022_2022-10-09_WI_81032_163238_rep,2022-10-09,"Tim Michels (REP) vs Tony Evers for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)",WI,2022,1,Tony Evers,REP,0,-5.0,0,0.438,"Tim Michels (REP) vs Tony Evers for Wisconsin governor 2022 (Marquette Law School, 2022-10-09)"
